,RAGAS_faithfulness,RAGAS_answer_relevancy,RAGAS_context_precision,RAGAS_context_recall,DeepEval_faithfulness,DeepEval_answer_relevancy,DeepEval_contextual_precision,DeepEval_contextual_recall,DeepEval_hallucination,G-Eval_coherence,G-Eval_consistency,G-Eval_fluency,G-Eval_relevance,RAGChecker_claim_recall,RAGChecker_context_utilization,RAGChecker_faithfulness,RAGChecker_noise_sensitivity,RAGChecker_hallucination,TRACe_utilization,TRACe_relevance,TRACe_adherence,TRACe_completeness,ARES_context_relevance,ARES_answer_faithfulness,ARES_answer_relevance,BERTScore_precision,BERTScore_recall,BERTScore_f1,UniEval_coherence,UniEval_consistency,UniEval_fluency,UniEval_relevance,UniEval_overall,QAFactEval_factual_consistency,FaithJudge_faithfulness,FaithJudge_hallucination_rate,FaithJudge_grounding_score,FaithJudge_subtle_error_detection,ReDeEP_external_context_score,ReDeEP_parametric_knowledge_score,ReDeEP_redeep_score,ReDeEP_copying_head_signal,LettuceDetect_token_hallucination,LettuceDetect_span_precision,LettuceDetect_example_f1,LettuceDetect_confidence,LRP4RAG_context_relevance,LRP4RAG_response_relevance,LRP4RAG_relevance_consistency,LRP4RAG_lrp_classifier_score,LUMINA_context_utilization,LUMINA_knowledge_utilization,LUMINA_lumina_score,LUMINA_signal_confidence,HALT-RAG_nli_ensemble_score,HALT-RAG_lexical_overlap,HALT-RAG_calibrated_confidence,HALT-RAG_abstention_score,MetaRAG_factoid_consistency,MetaRAG_synonym_stability,MetaRAG_antonym_detection,MetaRAG_metarag_score,KG-RAG_kg_faithfulness,KG-RAG_kg_relevancy,KG-RAG_community_overlap,KG-RAG_multi_hop_score,GaRAGe_relevance_aware_factuality,GaRAGe_grounding_precision,GaRAGe_deflection_score,GaRAGe_over_summarization,HSAD_spectral_consistency,HSAD_temporal_stability,HSAD_confidence_score,HSAD_hallucination_probability,SIRG_semantic_grounding,SIRG_linking_ratio,SIRG_attribution_consistency,SIRG_sirg_score
G-Eval_consistency,0.44617714295003497,0.15624369142356537,-0.0010409558272418934,0.22147092525230222,0.33162248730812716,0.25743739898483325,0.0786567235802219,0.23819451061852903,-0.6193108201653911,0.07552244740397288,1.0,0.15554382819806026,0.14998036811520474,0.0037222382691793378,-0.11557201984885108,0.025394616308038607,0.09846333674846398,0.10167740255898804,0.08003141419505491,-0.1342455122218696,0.049328060675000354,0.004517302770699992,0.04114182563748553,0.0695202508763492,0.04315308924169291,-0.09806972478901128,-0.08110855519872395,-0.07968779536518841,-0.010024944549773492,0.04391165495759731,-0.004519074350834616,-0.09006763359164441,-0.06588204869091112,0.03326338014402715,0.35330890884811633,-0.48820510977780224,0.48864992532226426,-0.21292089647442586,0.018755180202743103,0.003482528445931312,0.09473443744207545,0.10968068500821387,-0.054405368666085224,0.1730269650682587,0.11161000353843609,0.09904716925967669,0.008773367142587061,-0.01687669290639643,0.10620361404190316,0.03019136368544168,0.1242714401554519,-0.10129709534170922,0.08432628835044184,0.07567729461179185,-0.05944519076254632,0.08722161155560723,0.11376020680109568,-0.12295039291903936,0.11221971359974432,0.04225080747488437,-0.020825262032199632,0.017579228237554072,0.15209343373812434,0.0910962140124438,0.12965104923563667,-0.09593002676810053,0.07814940729858341,0.03927499778567335,0.03852152591686094,-0.02875216005002949,0.10654766985386287,-0.01020219481988565,-0.02406121149679624,4.481924466200287e-06,0.090428394979128,-0.019174793347521375,0.1299076149046667,0.10059739360480337
G-Eval_fluency,0.11210534512827672,0.2002906340236414,0.029974328856279403,0.02831556723161912,0.06268253503204851,0.21674667770035394,-0.0012602324643171052,0.021860610315508507,-0.20487097874097224,0.3578535604537671,0.15554382819806026,1.0,0.030616755494703034,0.0933375718430576,-0.006386148940596005,-0.04439011703195488,0.028210008883763026,0.030928451841609205,-0.13018789747874895,-0.13922632979769145,-0.13755833423234254,0.0024164995619724143,-0.06573166132024097,-0.09651389200969739,0.06390513960223215,0.04959280370234459,0.025086901926739083,0.02525266575797353,0.008243018747879404,-0.13280321229136602,0.06749328801052831,0.06300453998479322,0.10106863604068138,-0.08674457733712661,-0.015405938827651516,-0.10032446469386028,0.1161151090270016,-0.10476482504737342,-0.009254820566234053,0.061410513214105816,-0.016985881293212695,-0.15225084313746642,0.08870091977354125,-0.025721374599551216,-0.11196831356225291,-0.11836829592921204,0.005734991940390519,-0.008091086883327868,-0.12193008857685678,0.017186259203205222,-0.03198890205952132,0.11720346170518954,-0.08380861134313825,0.009577403511126344,-0.09786403942503608,-0.13379519304358178,0.10175564601779861,-0.004560248918621142,-0.040480802451367516,-0.03841513602271248,-0.08047485139007576,-0.09075027465359366,-0.07287435847251963,-0.052581640466072666,-0.05157793334692039,-0.013610289298094855,-0.011097967589217479,0.09996603495111415,-0.057163503518906734,0.13906304015832668,-0.11777156610934418,-0.01715579211686173,-0.09377906383155762,0.11109523838299976,-0.10463008133951525,0.04986107026231634,-0.047552538211936037,-0.12431183471813413
G-Eval_relevance,0.05867000858981193,0.6547037776782885,0.1696775792169887,0.24403627022859783,-0.01949518760070176,0.5257390785207072,0.21484708547811743,0.3151094461489274,-0.19905375044985033,0.13855557340711144,0.14998036811520474,0.030616755494703034,1.0,-0.04488486058705361,-0.032888393547015574,-0.024849531368169465,0.08474812757284078,0.06218704890514598,-0.07373391065995437,-0.11852065193111296,-0.0840741088516452,0.09602261123537126,0.0331806772811556,-0.04212117677266334,0.04045402480800135,-0.037744744758030455,-0.04582697541814959,-0.10088601465300241,-0.09927731117159033,-0.06527541153945797,0.01731089239251449,0.09417114354517322,-0.09701953797456396,-0.07489973943853014,0.03984973951608675,-0.17713148726743183,0.13849327512318954,0.09286422317495446,-0.10363347575788974,0.07376096397425314,-0.014557283880566563,-0.053716050723426695,0.061374477425973586,0.05782398945587211,-0.04239060358981761,-0.040611680674807776,0.012550112919583249,-0.07801379952606508,-0.05233712710066352,0.05384536119599202,-0.040408139891542766,-0.04037990301987594,-0.022090645934010975,0.005795617909615363,-0.08388312621233451,-0.09835725976977969,-0.07746668088160868,0.007436886075249434,-0.04550261041043856,-0.04031375518168909,0.08900261949382521,0.005204996677250988,-0.01757383390912228,0.0551249881174615,-0.06243852819619962,0.03685854363806127,0.12957091261195536,0.0961050987393767,0.08549942828175673,0.08760794356926244,-0.06776966853669399,0.1331843552599615,-0.03176883369781446,0.0010306458158390293,-0.048021731822503,0.057060834957051464,-0.09728785144832466,-0.052243782781713
RAGChecker_claim_recall,0.0862276467994221,-0.055419807328319984,0.045709513023931905,0.0860460443777742,0.027182638509952714,-0.05787752652450863,0.051803460864710285,0.036788206883438215,-0.0853089265881665,-0.026225364536448616,0.0037222382691793378,0.0933375718430576,-0.04488486058705361,1.0,-0.03458522647571131,0.05882559287943495,0.03500697471550571,0.15119460671120113,0.007856549531627626,0.015319560472879128,-0.015043876096902423,-0.07513534862923803,-0.002341558538963474,-0.06413560339008476,0.06332258306457661,-7.500243758133091e-05,-0.02496174734758987,-0.05588635673314903,0.043414085352133806,-0.03990999774994375,0.08757120770593681,0.1429430735768394,0.11148428710717768,-0.05570371102164251,-0.04300936111044987,-0.0973485819804337,0.08835047555820232,-0.03685316953140686,-0.004300609127956925,-0.06051878387740336,0.0200120003000075,0.029245203711225794,-0.0345731236274903,-0.09963154846136696,-0.022688067201680043,0.023598589964749117,0.029384234605865145,0.013795100050664756,0.05235845637856185,-0.033879846996174905,0.04524563114077852,-0.018711467786694667,0.053177829445736145,-0.03260181504537613,-0.0025962675616586603,-0.005599639990999775,-0.07988599714992875,-0.0007410185254631366,0.011266798570174786,0.0007964694266404745,-0.1671911797794945,-0.05538438460961524,0.024648641397909395,0.007437626919238772,0.035754106206425204,-0.057495708953618746,-0.11995439058026604,-0.0018849533458160585,-0.1153416474102426,0.009199926648700112,0.0166939173479337,-0.0551590373278802,0.0781129528238206,-0.01472436810920273,0.05110614608508805,-0.09552688817220431,0.07789000567530459,0.05514264636567562
RAGChecker_context_utilization,0.011942436205782744,-0.00463152625331982,-0.016259388505888744,0.011984755683120001,-0.012105920985318902,-0.10279506343039439,0.01755413442716071,-0.009299116259945464,0.010828202075304964,0.08926687777549071,-0.11557201984885108,-0.006386148940596005,-0.032888393547015574,-0.03458522647571131,1.0,-0.023693359427082193,0.019157440113315754,-0.0010432117515492762,0.15109164745139977,0.3043006381461433,0.1237042369621734,-0.10361177627494665,0.2033584825063335,0.16976820030970324,0.019933505427942935,0.005259245665006306,0.03323579554564238,0.10194115390357025,0.10299404280804919,0.11565437008694582,0.11725899422122413,0.3820638714046051,0.30308170244230537,-0.03661109035792367,-0.04381830868946391,0.07115310887028045,-0.07677274415175075,0.028637683988741013,0.13702239270588018,-0.1419842397790312,0.12373133075494716,0.07446976339695709,-0.16427165026549248,0.08009632357951722,0.06856009000865808,0.10358784843300754,0.027411392233502137,0.0591028732840401,0.1253883749325433,-0.012731072182250348,0.12911471685802334,-0.15582693871689138,0.17670496386514198,0.05755775232644491,0.04277587443422719,0.06890704107723324,0.09755195348729652,-0.09226715868570265,0.07299906589284512,-0.01819530086210208,0.06807164913337548,0.08100667736678388,0.15065908903366093,0.14715258399757472,0.166429404876227,0.1470907509184827,0.28489047523960176,0.056596097764096805,0.0648705411039908,-0.0684272126366913,0.11033871846580405,-0.015224020833224192,0.27657193142388575,-0.17154058592032037,0.13561689997145523,0.012927502179860146,0.04623354582291967,0.12418221035039927
RAGChecker_faithfulness,-0.061883056945160046,-0.00632871650304555,-0.019714873871877158,0.07742543731702164,-0.012943641910609722,0.00978273658623086,-0.06675269302784699,0.04452931274389836,0.05989412290357738,-0.0376595027508727,0.025394616308038607,-0.04439011703195488,-0.024849531368169465,0.05882559287943495,-0.023693359427082193,1.0,0.1640394044484006,0.015087812477928886,-0.08168226444835712,-0.07251114153476548,-0.1669130270996071,0.007905088160154181,-0.10344470736155467,-0.1220812805741225,-0.014770109659322843,-0.11882311666728076,-0.06931960219631794,-0.08457119458933836,-0.0572300708187449,-0.13436938016843264,0.03902459541341687,0.015661288076366776,-0.06727537139682781,-0.009320708690075192,-0.030911154003939394,0.0287078470571409,-0.0565277195854656,0.06397972009716443,-0.050696344909604694,0.09238743610525661,-0.027860269828972523,-0.11982021331956125,0.15605980080926016,-0.05006455903415436,-0.06105041198023059,-0.10928583467046016,-0.12319447185997387,0.028377007605413184,-0.05419808210352597,-0.11794590002485723,-0.02587935218968364,-0.041528914234247205,0.010755116369903868,-0.011230411525660632,-0.05284658359724453,-0.09122540048715669,-0.01999913810810079,0.04858251323160457,-0.00951998863364979,-0.14663906466764426,0.010379101616747613,-0.04741538219945844,-0.053941911534073884,-0.1215723421628563,-0.022593552661793158,-0.16700338017233682,0.02626978066022915,-0.04900636684266591,-0.12844238434823443,-0.0252963274019061,-0.12199607140968584,-0.05699518365312188,-0.14252600789074527,0.13720473465844873,-0.0679566193226066,0.04466289166751837,-0.08674357781095904,-0.11155647745298894
RAGChecker_noise_sensitivity,-0.045931890636872696,0.02191427896872594,0.0042705277728516,0.022390695604220766,-0.0036214622813480956,-0.04681884996887325,0.014699079732332006,-0.025103073189528584,-0.045581826942599775,0.03792713153182937,0.09846333674846398,0.028210008883763026,0.08474812757284078,0.03500697471550571,0.019157440113315754,0.1640394044484006,1.0,0.08709518663575919,0.0033906180581805352,0.04690793497682698,-0.0021785729962713425,-0.03631470242252914,-0.0315932926686782,0.03662138177126495,0.19170964260458567,-0.025816363318561988,-0.04723269566553882,-0.011977415328714523,-0.03498625675723832,-0.022061438176579514,0.022024555636839402,0.13428583704375976,-0.07761584642604749,-0.024228059494836248,-0.022743489035976904,-0.0017216503465897802,-0.029290871138485268,0.06859939247221343,-0.025451224431394217,-0.024390330163132207,-0.02194509887246261,0.005643271076126661,-0.0473472645120784,0.13171933593400337,0.13070800501989058,0.08408622416186436,-0.023946772378912358,0.07512892276346715,0.12389436670632678,-0.0399505982959254,0.04823937529198045,-0.08102474740558253,0.004605761491751412,0.07672178684235458,0.01193914463652232,0.06698115907848447,-0.03873142613634414,-0.08785211149923758,-0.023583446640765116,0.03179093179115706,-0.005284673047282935,-0.026034505096626664,-0.001112463827599302,-0.012173362291976665,-0.00706366716893998,-0.012559071642554922,0.07950746250272114,0.037679526852075325,-0.05467301894002931,0.08750815151857613,-0.020950636875627704,-0.012133009901458802,0.057871632197221114,-0.03034862148353707,0.10490346353477235,0.08087972169771078,0.08456398874663411,0.1285549792555271
RAGChecker_hallucination,0.08271121465036893,-0.014478516160723449,-0.005805225350230714,0.026995097871237324,-0.021271871956329565,0.008920246432267631,0.10401496563993028,0.08441087204429384,-0.1142445771448655,0.025508801569060505,0.10167740255898804,0.030928451841609205,0.06218704890514598,0.15119460671120113,-0.0010432117515492762,0.015087812477928886,0.08709518663575919,1.0,-0.020817015566200556,0.026583828041559007,-0.0013398911312466307,0.031931441266035164,-0.10603220395486891,0.005080286012088129,0.008108762834038346,0.06039564213961508,0.10548323688020772,0.09472177939870313,-0.06732065054849036,0.029538949300663673,-0.09835778343244957,-0.05336641086355556,-0.07362459617200613,0.08215108240158531,-0.004777976297783753,-0.03919236073267271,0.04514301978392349,-0.031195815699933047,0.02468952126035304,0.059184072744148324,-0.020644009381183027,0.04790560349586178,-0.009726391101549794,-0.045775640549623874,-0.025060807134304454,0.003330355908146746,0.10466164061700339,-0.08995919425878143,-0.0027431154725783076,0.1622091575407141,0.03397834762708323,-0.037347447375169644,-0.013101875206262235,-0.01812888843843333,-0.07387641554495997,0.020505177288065907,-0.0398399677446212,-0.048387827431309045,-0.012766114409783218,-0.029589549913854003,0.04454411564396179,0.006818915829380444,0.00975678692976932,-0.12272891802221321,-0.02403800430062055,0.11756015474975084,-0.043239938519001056,-0.14653246854036103,-0.017099172460426235,-0.12892772630771882,0.007343571995230028,0.03076325496338044,-0.03975925141141358,0.041730344268343864,0.03171657267734674,0.034475560239642225,0.04653615789030845,0.029734630189558655
TRACe_utilization,0.476816756001239,-0.03937227334364136,0.12389537816524807,0.3670960051478209,0.5385394163829498,-0.1031923695699621,0.18569377373098042,0.35061868752971076,-0.11159503899854502,-0.2095410391632749,0.08003141419505491,-0.13018789747874895,-0.07373391065995437,0.007856549531627626,0.15109164745139977,-0.08168226444835712,0.0033906180581805352,-0.020817015566200556,1.0,0.07287168959641964,0.9058612860395576,-0.41646584072047027,0.02070003919077717,0.8745408419449286,0.07258851744348002,-0.08430459639854447,-0.06046252597818993,-0.09903789721629837,0.21909760311499096,0.8071237716633172,0.3158541863508631,-0.00829756634543164,0.44760581501025226,-0.2321341073825187,0.34926055155129165,-0.18518837824934928,0.2024232445487449,-0.2314885676522705,0.5828564400203179,-0.8553123203674647,0.7464104569629646,0.6755650464408693,-0.7405582879836057,0.2711992739627906,0.6852313745051761,0.8297581346003537,-0.08685256126137923,0.12938073116866664,0.8842484186110208,-0.09059820406433373,0.831654956916868,-0.5940203970788053,0.8358438666194112,0.5197068138670442,0.025049121384056558,0.7719346800761694,0.20155368425157313,-0.42430317659515554,0.4665589874314037,-0.05660402922115339,0.06342091792795883,0.3344722517834094,0.7811562415524813,-0.009568267882067768,0.7856870696406746,-0.04842036418795705,0.39287658192349395,0.15905149561791432,0.22503178287887254,-0.41062243204868176,0.9031371821828634,-0.332298147138254,0.7619683001070746,-0.6301545246955331,0.7991798818775676,-0.004209160474605655,0.7087766173039188,0.7643507374675497
TRACe_relevance,-0.0031843466360899656,-0.05276323573795396,-0.00690209335641736,-0.009115750750253481,0.06270796067245021,-0.15701714496932642,-0.009725998206679123,-0.0651077038612834,-0.029187529230005796,0.00029530427797129364,-0.1342455122218696,-0.13922632979769145,-0.11852065193111296,0.015319560472879128,0.3043006381461433,-0.07251114153476548,0.04690793497682698,0.026583828041559007,0.07287168959641964,1.0,0.052777131687895995,0.03360826930102938,0.15690691310319785,0.09630113477153339,0.032458375040715096,0.16014059248713122,0.14889208395844494,0.14712447097020334,-0.01583441538589084,0.08832013310248593,0.015122708878495046,0.19730426084046965,0.11898327060395318,0.015119633384385673,0.014228652187173781,-0.025759439686573637,0.050348614660875486,-0.10436527173014927,0.0860269595518817,-0.07662567966860205,0.05847956263405196,0.03361076911965626,-0.031544481479454316,-0.00908888459650073,-0.00932217620192199,-0.04729009922575513,0.04938329215926777,-0.02921577571750884,0.0261320789381096,0.06790681126720083,0.08797714666626676,-0.020561173756368633,0.0706597089653451,-0.038204335994093626,0.12055895218107666,0.04153663309871754,-0.06816048613687715,-0.06616110787410281,9.006221900556167e-06,0.023001356673765447,-0.011617258306863415,0.009352947413924147,0.012698789095299146,0.013680334377257138,0.061390115118074816,0.1529363583314496,0.12900314001667518,0.0931063938762956,0.16134946687717766,0.01240256458588071,0.00428695519405671,0.0015971344956636972,0.24212065482819767,-0.1613619841872176,0.061897166173839745,-0.16808136616417657,-0.04146727118026218,0.05962123912577858
TRACe_adherence,0.46226854076597057,-0.040376239993576674,0.11712977599995263,0.3309824966276934,0.4720403915474359,-0.1355573293460741,0.20635003606049496,0.3449556046452219,-0.07170188927080864,-0.20852734736879683,0.049328060675000354,-0.13755833423234254,-0.0840741088516452,-0.015043876096902423,0.1237042369621734,-0.1669130270996071,-0.0021785729962713425,-0.0013398911312466307,0.9058612860395576,0.052777131687895995,1.0,-0.29007402209174765,0.013098327458186454,0.8649276231905798,-0.016870921773044327,0.08993992305002878,0.11217935266827633,0.07006401434090495,0.1531883297082427,0.8027975699392484,0.25426456901679995,-0.019456986424660618,0.40504312607815196,-0.20304189501948414,0.28622195802643124,-0.1488903484864385,0.1642093388403606,-0.22440680763985116,0.49409603768699106,-0.7807214133571714,0.6538663466586665,0.7075603504098437,-0.7027908407220902,0.23176708614012262,0.6395739893497338,0.7707702692567314,0.07429685742143553,0.09302861060100055,0.7975978194795672,0.029403735093377334,0.7754263856596415,-0.4851706292657316,0.7255651391284782,0.43728043201080025,0.04318503272837664,0.8059131478286957,0.1997959948998725,-0.413252831320783,0.3723878682789284,0.002577855040117451,0.09309682742068552,0.25315082877071926,0.6778571401367554,-0.01092105339951319,0.6800930843886929,0.09040204395187164,0.33722687978516536,0.15173011840764083,0.2494790114087991,-0.37466712527352947,0.8848781219530488,-0.2653367055469646,0.7093317332933323,-0.6450131253281332,0.7385227211883149,-0.041342533563339084,0.6678666768307693,0.7108108690247036
TRACe_completeness,-0.16606264367544116,0.10458572950109427,0.10788642589308524,-0.10471364685441942,-0.20568848677740148,0.013590921872572563,0.05485048848409754,-0.02174493339412657,0.07084675149405827,0.11386533819952446,0.004517302770699992,0.0024164995619724143,0.09602261123537126,-0.07513534862923803,-0.10361177627494665,0.007905088160154181,-0.03631470242252914,0.031931441266035164,-0.41646584072047027,0.03360826930102938,-0.29007402209174765,1.0,-0.12149507096008276,-0.27335331591956935,-0.2107314450461042,0.42714509543891904,0.4356622176389357,0.42454688235742843,-0.6058552691817943,-0.20227082977203414,-0.34249527313853473,-0.02777300441858444,-0.40025649146455317,0.14864455635595958,-0.17703341453225047,-0.012114344500021149,-0.039083936176142475,0.18655641583014765,-0.4652068896434277,0.4754865755913023,-0.46938216238100483,-0.05774649440961751,0.21342385588772367,-0.3321559628107253,-0.17839556520469152,-0.27714965853919277,0.5827465374176566,-0.10883067321305025,-0.38223953401347516,0.37820108019603343,-0.42235806117433206,0.3360137782767102,-0.4709174980746895,-0.3758152184699675,-0.07899826829722921,-0.15212687195369953,-0.05335688800827302,0.15523689152050285,-0.4519190588701746,0.10569535334528916,-0.10637855979559863,-0.4645521733554804,-0.42231722593987625,-0.03372782628672256,-0.4320334223524482,0.44276252833827046,-0.10231181171709872,-0.06315981940516474,0.021383367752789338,0.14885204775461588,-0.25810286960585793,0.6944539555749237,-0.43347165177716424,-0.08291569441655473,-0.36292020256338836,-0.1252361747893469,-0.36165305679413257,-0.32723657736583234
ARES_context_relevance,-0.05391617627471438,0.10666935983580911,-0.07324658566859199,-0.07125569914445434,-0.033937574909183164,0.18547615877154447,-0.1276670995794119,-0.05618802004258454,-0.09882755500000548,-0.03353517804475892,0.04114182563748553,-0.06573166132024097,0.0331806772811556,-0.002341558538963474,0.2033584825063335,-0.10344470736155467,-0.0315932926686782,-0.10603220395486891,0.02070003919077717,0.15690691310319785,0.013098327458186454,-0.12149507096008276,1.0,0.007725193129828245,0.1589769744243606,-0.30459239926154297,-0.30403528277765174,-0.3176416321991592,0.1526813170329258,-0.05314032850821271,-0.0021777775811160733,0.18200405010125253,0.07936248406210156,-0.13638322587779556,0.10600475754918952,0.0027605261263102267,0.030987247353907666,-0.06016686744742539,0.10029254492333449,-0.05602457714290256,0.09871896797419935,-0.04571724383472355,-0.01559150672440707,0.2076716675002115,-0.03362484062101553,0.05434185854646366,-0.2314722868071702,0.003908349174360575,0.09523238091685815,-0.10783619590489762,0.04480612015300382,-0.0070801770044251104,0.08488712217805446,0.04233255831395785,-0.028676199082769364,0.01625140628515713,0.07527938198454961,-0.024360609015225382,0.2693036365466715,0.03967368031750894,0.017725943148578713,0.37848796219905495,0.11694640994324884,0.7063263857520161,0.1100210582900659,-0.23675550767102382,-0.003169295741296468,0.0866943524510227,0.005100944473947445,0.023283329769737286,-0.03186529663241581,-0.15085293926847093,0.21152778819470486,0.01532438310957774,0.11155225660697404,0.06661216530413261,0.07283904367433987,0.09270205594820025
ARES_answer_faithfulness,0.4537410051699915,-0.020224342700131855,0.17836832779261613,0.3689878105216035,0.5139066626463179,-0.14162994091761738,0.21247769345069129,0.3733878143585538,-0.11451673538708315,-0.20714093972715245,0.0695202508763492,-0.09651389200969739,-0.04212117677266334,-0.06413560339008476,0.16976820030970324,-0.1220812805741225,0.03662138177126495,0.005080286012088129,0.8745408419449286,0.09630113477153339,0.8649276231905798,-0.27335331591956935,0.007725193129828245,1.0,-0.03585389634740869,0.07260535967623158,0.08802466181545829,0.06742318841714107,0.14283357083927098,0.7742503562589065,0.22294056692769715,-0.0018135453386334658,0.4151428785719643,-0.19988146463581055,0.29480714947714987,-0.18998803115716173,0.20421578942402394,-0.19141105034302597,0.5344883126409709,-0.7722340229353404,0.6810050251256281,0.6895295462544396,-0.7031388520324675,0.22016039363397105,0.6434620865521639,0.787395184879622,0.03632940823520588,0.09087980607508556,0.7709775200531718,-0.0240456011400285,0.7386604665116628,-0.4962424060601515,0.7277641941048526,0.428547213680342,0.01932662523622257,0.7450926273156829,0.15299932498312457,-0.4244566114152854,0.3565069474345081,-0.016659015732542828,0.030707267681692043,0.22313507837695942,0.6548473911207592,-0.07301658977176247,0.6552126728553093,0.08789248027169308,0.37582015373704963,0.1345847687941655,0.2441170569838248,-0.3885442688292322,0.8480462011550288,-0.2477978987579848,0.6423925598139953,-0.6186019650491262,0.7281581700142005,0.05755193879846996,0.6429960160452703,0.7194230359861324
ARES_answer_relevance,-0.035298486466547374,0.09568645042460087,-0.16889021234417662,-0.021638290750922665,-0.15674114581821894,0.2044051271953803,-0.16600848931582082,7.43473636024936e-05,-0.010902631566486062,0.1299103677428389,0.04315308924169291,0.06390513960223215,0.04045402480800135,0.06332258306457661,0.019933505427942935,-0.014770109659322843,0.19170964260458567,0.008108762834038346,0.07258851744348002,0.032458375040715096,-0.016870921773044327,-0.2107314450461042,0.1589769744243606,-0.03585389634740869,1.0,-0.39790743200273165,-0.41229336095274294,-0.40562516172625174,0.15735543388584713,-0.09245181129528238,0.18516079471310745,0.39788644716117905,0.22302257556438912,-0.06569373241960781,0.08948770485979764,0.020714584891829722,-0.001870001837731143,-0.04622397669117011,0.14738098979262637,-0.10012510577694433,0.12263256581414535,-0.16172964464440492,0.04150184881125365,0.1257640447650395,0.11730593264831621,0.05301282532063301,-0.3498702467561689,0.18643748085108972,0.1904212548069261,-0.1866166654166354,0.09486087152178804,-0.11371484287107178,0.14248406210155254,0.20145203630090752,0.04888065906367237,-0.07031125778144454,0.029499737493437334,-0.09742893572339309,0.1921055907983723,-0.14131815825828498,-0.004762619065476637,0.26914422860571513,0.10923649012920494,0.2920979445603166,0.11774147901639667,-0.31929810218936555,0.044855127038804156,0.17858376533703227,-0.051979231712686334,0.1710086805666292,-0.015852396309907747,-0.1533940561604083,0.2657496437410935,0.05989349733743344,0.1593037074069777,0.002175054376359409,0.14065563642258677,0.1903071154062637
BERTScore_precision,0.010793907193579652,-0.053542201056101565,0.25500770358354374,0.06452072567777374,0.07658351393354423,-0.28823349264646286,0.33849845146146423,0.055769022216736554,0.12435712589758911,-0.014237340219701768,-0.09806972478901128,0.04959280370234459,-0.037744744758030455,-7.500243758133091e-05,0.005259245665006306,-0.11882311666728076,-0.025816363318561988,0.06039564213961508,-0.08430459639854447,0.16014059248713122,0.08993992305002878,0.42714509543891904,-0.30459239926154297,0.07260535967623158,-0.39790743200273165,1.0,0.831377932374367,0.8243901341481596,-0.3755117041409462,0.1583496463679607,-0.19995190424789788,-0.10108828537211781,-0.13266581164260974,0.15229456894027585,-0.2483638756015801,0.07056808821997015,-0.07515988828189146,-0.10808087798754686,-0.09119849815294173,0.10354003940154356,-0.1441261841050371,0.20527530999368773,0.01919776791071643,-0.3091648556514304,-0.12029040944169014,-0.11131861785821134,0.7400610520050052,-0.004758156424513236,-0.18101309271904353,0.4820841677490109,-0.06114798731130747,0.14431969039399695,-0.16569988525093113,-0.31187363590193856,-0.04692331275485877,0.16359381680364735,0.012340901079632188,-0.07501143787384067,-0.29845014731038083,0.010907444714576211,-0.057052854219366796,-0.40823226756017766,-0.1617662669306065,-0.299468630331702,-0.1514902971207631,0.7424606584129917,0.06867984447309859,-0.07473112231555,0.18276683873990907,-0.09992713358394112,0.05183568466120942,0.3125057190844496,-0.16247628048368554,-0.20683272206928463,-0.15983973450702574,-0.0925335073415912,-0.19021456324004665,-0.17918547403808358
BERTScore_recall,0.0012476379249664862,-0.056616775627319545,0.2970631656596202,0.09233017208946183,0.11692514077163596,-0.25673649881034605,0.38779732388968646,0.16179603372509443,0.1286101421785797,-0.08729219039933675,-0.08110855519872395,0.025086901926739083,-0.04582697541814959,-0.02496174734758987,0.03323579554564238,-0.06931960219631794,-0.04723269566553882,0.10548323688020772,-0.06046252597818993,0.14889208395844494,0.11217935266827633,0.4356622176389357,-0.30403528277765174,0.08802466181545829,-0.41229336095274294,0.831377932374367,1.0,0.8368127156497762,-0.35028051999108323,0.16837328630053094,-0.23754959609798976,-0.12683537860493216,-0.12010890774516095,0.16386353410131202,-0.2179657101119828,0.06526782221752492,-0.07638590132556702,-0.063214242443864,-0.05313973976210047,0.09566220528823446,-0.1042257959112498,0.20388545895220303,-0.007059547119865919,-0.3442711177115667,-0.052404668379850035,-0.1034517417266731,0.7418349291962042,-0.07364468281788614,-0.17879342159016456,0.5062149355580676,-0.0294680627942341,0.1965797607823057,-0.12484773946817997,-0.3461252291165145,-0.05484654074384793,0.19920344444281862,-0.005731901238890679,-0.07960757261069107,-0.22095829872742814,0.03621401013083607,-0.10256967998145777,-0.40651345635356845,-0.09730808251723878,-0.3157681702096002,-0.08664167588334502,0.7530822489131604,0.07785614087097685,-0.10697835439267057,0.21374751787101745,-0.10541913270267275,0.0604992350077103,0.33978092016160055,-0.15552788710958068,-0.24089136263930433,-0.09753392941103992,-0.04501665121116733,-0.15354354972102427,-0.13794128663996838
